,Date,Theme,Sentiment,Newspaper
19382,11/09/19,data_security,neutral,Firstpost
19383,04/09/19,macroeconomic_policy,neutral,Firstpost
19384,02/09/19,money_laundering,positive,Firstpost
19385,30/08/19,digital_stack,positive,Firstpost
19386,27/08/19,judiciary_right_to_privacy,negative,Firstpost
19387,24/08/19,e-governance,positive,Firstpost
19388,22/08/19,crime,negative,Firstpost
19389,21/08/19,judiciary_right_to_privacy,negative,Firstpost
19390,20/08/19,data_security,negative,Firstpost
19391,20/08/19,e-governance,positive,Firstpost
19392,20/08/19,judiciary_right_to_privacy,negative,Firstpost
19393,13/08/19,digital_stack,positive,Firstpost
19394,12/08/19,digital_stack,positive,Firstpost
19395,16/07/19,e-governance,neutral,Firstpost
19396,15/07/19,enrolment_process,negative,Firstpost
19397,10/07/19,e-governance,neutral,Firstpost
19398,09/07/19,e-governance,positive,Firstpost
19399,09/07/19,e-governance,negative,Firstpost
19400,09/07/19,aadhaar_political_debates,neutral,Firstpost
19401,08/07/19,aadhaar_political_debates,neutral,Firstpost
19402,08/07/19,data_security,neutral,Firstpost
19403,05/07/19,judiciary_right_to_privacy,negative,Firstpost
19404,04/07/19,e-governance,positive,Firstpost
19405,04/07/19,aadhaar_political_debates,negative,Firstpost
19406,04/07/19,data_security,neutral,Firstpost
19407,01/07/19,aadhaar_based_schemes,neutral,Firstpost
19408,01/07/19,aadhaar_based_schemes,neutral,Firstpost
19409,28/06/19,aadhaar_political_debates,neutral,Firstpost
19410,26/06/19,e-governance,neutral,Firstpost
19411,22/06/19,money_laundering,positive,Firstpost
19412,21/06/19,e-governance,positive,Firstpost
19413,13/06/19,data_security,negative,Firstpost
19414,01/06/19,macroeconomic_policy,negative,Firstpost
19415,31/05/19,macroeconomic_policy,neutral,Firstpost
19416,30/05/19,e-governance,positive,Firstpost
19417,19/05/19,aadhaar_political_debates,neutral,Firstpost
19418,17/05/19,macroeconomic_policy,neutral,Firstpost
19419,16/05/19,macroeconomic_policy,negative,Firstpost
19420,20/04/19,data_security,negative,Firstpost
19421,19/04/19,money_laundering,negative,Firstpost
19422,15/04/19,crime,negative,Firstpost
19423,15/04/19,data_security,negative,Firstpost
19424,30/11/99,aadhaar_based_subsidies,negative,Firstpost
19425,01/04/19,e-governance,positive,Firstpost
19426,01/04/19,e-governance,neutral,Firstpost
19427,31/03/19,e-governance,neutral,Firstpost
19428,27/03/19,digital_stack,positive,Firstpost
19429,22/03/19,aadhaar_based_schemes,positive,Firstpost
19430,20/03/19,macroeconomic_policy,neutral,Firstpost
19431,11/03/19,aadhaar_based_schemes,neutral,Firstpost
19432,07/03/19,e-governance,negative,Firstpost
19433,04/03/19,data_security,positive,Firstpost
19434,27/02/19,financial_inclusion,negative,Firstpost
19435,25/02/19,aadhaar_political_debates,neutral,Firstpost
19436,25/02/19,e-governance,negative,Firstpost
19437,25/02/19,aadhaar_based_subsidies,negative,Firstpost
19438,25/02/19,enrolment_process,negative,Firstpost
19439,20/02/19,data_security,negative,Firstpost
19440,19/02/19,data_security,negative,Firstpost
19441,14/02/19,e-governance,negative,Firstpost
19442,04/02/19,aadhaar_based_schemes,neutral,Firstpost
19443,02/02/19,macroeconomic_policy,negative,Firstpost
19444,01/02/19,aadhaar_based_schemes,neutral,Firstpost
19445,01/02/19,data_security,negative,Firstpost
19446,29/01/19,macroeconomic_policy,negative,Firstpost
19447,27/01/19,digital_stack,neutral,Firstpost
19448,22/01/19,digital_stack,negative,Firstpost
19449,20/01/19,e-governance,positive,Firstpost
19450,16/01/19,e-governance,neutral,Firstpost
19451,14/01/19,digital_stack,positive,Firstpost
19452,11/01/19,e-governance,positive,Firstpost
19453,11/01/19,e-governance,neutral,Firstpost
19454,10/01/19,digital_stack,positive,Firstpost
19455,08/01/19,aadhaar_political_debates,neutral,Firstpost
19456,06/01/19,aadhaar_based_schemes,positive,Firstpost
19457,06/01/19,aadhaar_based_schemes,positive,Firstpost
19458,05/01/19,data_security,positive,Firstpost
19459,04/01/19,data_security,positive,Firstpost
19460,04/01/19,data_security,negative,Firstpost
19461,02/01/19,data_security,positive,Firstpost
19462,02/01/19,data_security,positive,Firstpost
19463,31/12/18,aadhaar_political_debates,negative,Firstpost
19464,26/12/18,judiciary_right_to_privacy,negative,Firstpost
19465,26/12/18,aadhaar_based_schemes,positive,Firstpost
19466,19/12/18,data_security,positive,Firstpost
19467,18/12/18,e-governance,positive,Firstpost
19468,12/12/18,data_security,positive,Firstpost
19469,10/12/18,e-governance,negative,Firstpost
19470,06/12/18,data_security,negative,Firstpost
19471,29/11/18,enrolment_process,positive,Firstpost
19472,22/11/18,money_laundering,neutral,Firstpost
19473,20/11/18,judiciary_right_to_privacy,negative,Firstpost
19474,15/11/18,aadhaar_based_schemes,positive,Firstpost
19475,14/11/18,aadhaar_political_debates,negative,Firstpost
19476,14/11/18,digital_stack,positive,Firstpost
19477,14/11/18,digital_stack,positive,Firstpost
19478,13/11/18,judiciary_right_to_privacy,negative,Firstpost
19479,12/11/18,judiciary_right_to_privacy,negative,Firstpost
19480,12/11/18,e-governance,positive,Firstpost
19481,12/11/18,macroeconomic_policy,negative,Firstpost
19482,09/11/18,e-governance,negative,Firstpost
19483,06/11/18,aadhaar_based_subsidies,negative,Firstpost
19484,05/11/18,data_security,positive,Firstpost
19485,05/11/18,data_security,negative,Firstpost
19486,04/11/18,data_security,positive,Firstpost
19487,04/11/18,aadhaar_based_subsidies,negative,Firstpost
19488,02/11/18,e-governance,neutral,Firstpost
19489,27/10/18,data_security,positive,Firstpost
19490,26/10/18,macroeconomic_policy,positive,Firstpost
19491,19/10/18,data_security,positive,Firstpost
19492,19/10/18,e-governance,positive,Firstpost
19493,18/10/18,e-governance,positive,Firstpost
19494,18/10/18,e-governance,positive,Firstpost
19495,17/10/18,digital_stack,neutral,Firstpost
19496,16/10/18,data_security,negative,Firstpost
19497,14/10/18,digital_stack,positive,Firstpost
19498,12/10/18,aadhaar_based_schemes,negative,Firstpost
19499,10/10/18,enrolment_process,positive,Firstpost
19500,10/10/18,crime,positive,Firstpost
19501,10/10/18,judiciary_right_to_privacy,positive,Firstpost
19502,09/10/18,aadhaar_political_debates,negative,Firstpost
19503,08/10/18,data_security,positive,Firstpost
19504,07/10/18,aadhaar_based_schemes,positive,Firstpost
19505,07/10/18,data_security,positive,Firstpost
19506,05/10/18,judiciary_right_to_privacy,negative,Firstpost
19507,02/10/18,judiciary_right_to_privacy,negative,Firstpost
19508,01/10/18,macroeconomic_policy,negative,Firstpost
19509,01/10/18,e-governance,neutral,Firstpost
19510,29/09/18,judiciary_right_to_privacy,negative,Firstpost
19511,27/09/18,aadhaar_political_debates,neutral,Firstpost
19512,27/09/18,macroeconomic_policy,negative,Firstpost
19513,27/09/18,money_laundering,positive,Firstpost
19514,27/09/18,financial_inclusion,positive,Firstpost
19515,27/09/18,e-governance,negative,Firstpost
19516,27/09/18,judiciary_right_to_privacy,negative,Firstpost
19517,27/09/18,aadhaar_political_debates,neutral,Firstpost
19518,26/09/18,judiciary_right_to_privacy,negative,Firstpost
19519,26/09/18,data_security,positive,Firstpost
19520,26/09/18,aadhaar_political_debates,negative,Firstpost
19521,26/09/18,data_security,negative,Firstpost
19522,26/09/18,judiciary_right_to_privacy,negative,Firstpost
19523,26/09/18,e-governance,positive,Firstpost
19524,26/09/18,aadhaar_based_schemes,positive,Firstpost
19525,26/09/18,judiciary_right_to_privacy,positive,Firstpost
19526,26/09/18,aadhaar_political_debates,positive,Firstpost
19527,26/09/18,judiciary_right_to_privacy,negative,Firstpost
19528,26/09/18,judiciary_right_to_privacy,negative,Firstpost
19529,26/09/18,judiciary_right_to_privacy,positive,Firstpost
19530,26/09/18,judiciary_right_to_privacy,neutral,Firstpost
19531,25/09/18,judiciary_right_to_privacy,neutral,Firstpost
19532,25/09/18,judiciary_right_to_privacy,neutral,Firstpost
19533,21/09/18,e-governance,negative,Firstpost
19534,12/09/18,data_security,negative,Firstpost
19535,11/09/18,data_security,negative,Firstpost
19536,11/09/18,data_security,negative,Firstpost
19537,07/09/18,macroeconomic_policy,negative,Firstpost
19538,05/09/18,enrolment_process,positive,Firstpost
19539,02/09/18,e-governance,neutral,Firstpost
19540,02/09/18,aadhaar_based_schemes,neutral,Firstpost
19541,31/08/18,e-governance,neutral,Firstpost
19542,30/08/18,enrolment_process,negative,Firstpost
19543,27/08/18,e-governance,positive,Firstpost
19544,24/08/18,data_security,positive,Firstpost
19545,22/08/18,judiciary_right_to_privacy,neutral,Firstpost
19546,21/08/18,judiciary_right_to_privacy,negative,Firstpost
19547,21/08/18,data_security,neutral,Firstpost
19548,15/08/18,aadhaar_based_subsidies,positive,Firstpost
19549,13/08/18,data_security,positive,Firstpost
19550,11/08/18,aadhaar_based_subsidies,negative,Firstpost
19551,10/08/18,macroeconomic_policy,neutral,Firstpost
19552,10/08/18,digital_stack,neutral,Firstpost
19553,09/08/18,data_security,positive,Firstpost
19554,06/08/18,data_security,positive,Firstpost
19555,06/08/18,data_security,negative,Firstpost
19556,06/08/18,e-governance,negative,Firstpost
19557,05/08/18,data_security,positive,Firstpost
19558,04/08/18,data_security,negative,Firstpost
19559,04/08/18,macroeconomic_policy,negative,Firstpost
19560,04/08/18,data_security,neutral,Firstpost
19561,03/08/18,data_security,negative,Firstpost
19562,03/08/18,data_security,negative,Firstpost
19563,01/08/18,data_security,negative,Firstpost
19564,01/08/18,e-governance,negative,Firstpost
19565,01/08/18,aadhaar_political_debates,negative,Firstpost
19566,31/07/18,data_security,negative,Firstpost
19567,30/07/18,macroeconomic_policy,neutral,Firstpost
19568,30/07/18,data_security,neutral,Firstpost
19569,30/07/18,data_security,negative,Firstpost
19570,30/07/18,data_security,negative,Firstpost
19571,29/07/18,data_security,negative,Firstpost
19572,27/07/18,data_security,neutral,Firstpost
19573,25/07/18,data_security,negative,Firstpost
19574,25/07/18,judiciary_right_to_privacy,negative,Firstpost
19575,16/07/18,data_security,positive,Firstpost
19576,13/07/18,money_laundering,positive,Firstpost
19577,13/07/18,data_security,negative,Firstpost
19578,12/07/18,e-governance,neutral,Firstpost
19579,09/07/18,macroeconomic_policy,neutral,Firstpost
19580,06/07/18,digital_stack,positive,Firstpost
19581,03/07/18,data_security,neutral,Firstpost
19582,02/07/18,e-governance,positive,Firstpost
19583,02/07/18,e-governance,positive,Firstpost
19584,02/07/18,data_security,negative,Firstpost
19585,01/07/18,e-governance,neutral,Firstpost
19586,26/06/18,aadhaar_based_schemes,negative,Firstpost
19587,26/06/18,aadhaar_based_schemes,positive,Firstpost
19588,25/06/18,financial_inclusion,negative,Firstpost
19589,25/06/18,e-governance,negative,Firstpost
19590,23/06/18,aadhaar_based_schemes,positive,Firstpost
19591,23/06/18,crime,neutral,Firstpost
19592,22/06/18,money_laundering,negative,Firstpost
19593,22/06/18,e-governance,positive,Firstpost
19594,22/06/18,e-governance,positive,Firstpost
19595,20/06/18,data_security,positive,Firstpost
19596,19/06/18,judiciary_right_to_privacy,neutral,Firstpost
19597,18/06/18,e-governance,positive,Firstpost
19598,15/06/18,aadhaar_based_schemes,positive,Firstpost
19599,13/06/18,data_security,neutral,Firstpost
19600,08/06/18,macroeconomic_policy,neutral,Firstpost
19601,08/06/18,e-governance,positive,Firstpost
19602,06/06/18,e-governance,neutral,Firstpost
19603,04/06/18,aadhaar_based_subsidies,negative,Firstpost
19604,01/06/18,digital_stack,neutral,Firstpost
19605,25/05/18,digital_stack,positive,Firstpost
19606,25/05/18,macroeconomic_policy,neutral,Firstpost
19607,25/05/18,digital_stack,neutral,Firstpost
19608,24/05/18,digital_stack,neutral,Firstpost
19609,22/05/18,e-governance,neutral,Firstpost
19610,22/05/18,e-governance,neutral,Firstpost
19611,22/05/18,e-governance,positive,Firstpost
19612,22/05/18,macroeconomic_policy,neutral,Firstpost
19613,15/05/18,e-governance,neutral,Firstpost
19614,14/05/18,data_security,negative,Firstpost
19615,13/05/18,data_security,neutral,Firstpost
19616,11/05/18,judiciary_right_to_privacy,neutral,Firstpost
19617,11/05/18,data_security,neutral,Firstpost
19618,10/05/18,aadhaar_political_debates,neutral,Firstpost
19619,10/05/18,judiciary_right_to_privacy,negative,Firstpost
19620,10/05/18,judiciary_right_to_privacy,neutral,Firstpost
19621,10/05/18,judiciary_right_to_privacy,negative,Firstpost
19622,09/05/18,e-governance,negative,Firstpost
19623,08/05/18,judiciary_right_to_privacy,neutral,Firstpost
19624,07/05/18,e-governance,negative,Firstpost
19625,07/05/18,aadhaar_political_debates,neutral,Firstpost
19626,05/05/18,digital_stack,negative,Firstpost
19627,04/05/18,judiciary_right_to_privacy,neutral,Firstpost
19628,03/05/18,data_security,negative,Firstpost
19629,03/05/18,digital_stack,positive,Firstpost
19630,03/05/18,data_security,positive,Firstpost
19631,03/05/18,judiciary_right_to_privacy,positive,Firstpost
19632,02/05/18,data_security,neutral,Firstpost
19633,02/05/18,e-governance,negative,Firstpost
19634,28/04/18,e-governance,neutral,Firstpost
19635,27/04/18,judiciary_right_to_privacy,neutral,Firstpost
19636,27/04/18,e-governance,positive,Firstpost
19637,26/04/18,judiciary_right_to_privacy,negative,Firstpost
19638,26/04/18,e-governance,positive,Firstpost
19639,26/04/18,judiciary_right_to_privacy,negative,Firstpost
19640,25/04/18,judiciary_right_to_privacy,negative,Firstpost
19641,25/04/18,judiciary_right_to_privacy,positive,Firstpost
19642,25/04/18,judiciary_right_to_privacy,positive,Firstpost
19643,23/04/18,e-governance,negative,Firstpost
19644,23/04/18,macroeconomic_policy,neutral,Firstpost
19645,22/04/18,crime,negative,Firstpost
19646,21/04/18,data_security,negative,Firstpost
19647,20/04/18,macroeconomic_policy,neutral,Firstpost
19648,20/04/18,judiciary_right_to_privacy,positive,Firstpost
19649,19/04/18,aadhaar_based_subsidies,positive,Firstpost
19650,19/04/18,data_security,negative,Firstpost
19651,19/04/18,judiciary_right_to_privacy,positive,Firstpost
19652,19/04/18,e-governance,negative,Firstpost
19653,18/04/18,digital_stack,positive,Firstpost
19654,17/04/18,data_security,negative,Firstpost
19655,16/04/18,judiciary_right_to_privacy,negative,Firstpost
19656,15/04/18,crime,neutral,Firstpost
19657,13/04/18,aadhaar_based_schemes,neutral,Firstpost
19658,11/04/18,aadhaar_based_schemes,neutral,Firstpost
19659,10/04/18,e-governance,positive,Firstpost
19660,09/04/18,aadhaar_political_debates,positive,Firstpost
19661,08/04/18,judiciary_right_to_privacy,neutral,Firstpost
19662,07/04/18,crime,neutral,Firstpost
19663,06/04/18,data_security,negative,Firstpost
19664,05/04/18,judiciary_right_to_privacy,negative,Firstpost
19665,05/04/18,data_security,negative,Firstpost
19666,05/04/18,data_security,neutral,Firstpost
19667,03/04/18,e-governance,negative,Firstpost
19668,02/04/18,crime,positive,Firstpost
19669,01/04/18,data_security,negative,Firstpost
19670,01/04/18,money_laundering,positive,Firstpost
19671,30/03/18,data_security,positive,Firstpost
19672,29/03/18,data_security,negative,Firstpost
19673,29/03/18,crime,negative,Firstpost
19674,29/03/18,data_security,negative,Firstpost
19675,28/03/18,e-governance,positive,Firstpost
19676,28/03/18,data_security,neutral,Firstpost
19677,28/03/18,data_security,negative,Firstpost
19678,27/03/18,data_security,negative,Firstpost
19679,27/03/18,data_security,neutral,Firstpost
19680,26/03/18,data_security,neutral,Firstpost
19681,25/03/18,data_security,negative,Firstpost
19682,25/03/18,data_security,positive,Firstpost
19683,25/03/18,e-governance,negative,Firstpost
19684,25/03/18,data_security,neutral,Firstpost
19685,24/03/18,data_security,positive,Firstpost
19686,24/03/18,digital_stack,negative,Firstpost
19687,23/03/18,data_security,negative,Firstpost
19688,22/03/18,judiciary_right_to_privacy,positive,Firstpost
19689,22/03/18,data_security,negative,Firstpost
19690,22/03/18,data_security,neutral,Firstpost
19691,22/03/18,e-governance,negative,Firstpost
19692,21/03/18,digital_stack,neutral,Firstpost
19693,21/03/18,judiciary_right_to_privacy,neutral,Firstpost
19694,18/03/18,crime,negative,Firstpost
19695,18/03/18,judiciary_right_to_privacy,positive,Firstpost
19696,17/03/18,data_security,neutral,Firstpost
19697,16/03/18,data_security,neutral,Firstpost
19698,15/03/18,digital_stack,negative,Firstpost
19699,15/03/18,data_security,neutral,Firstpost
19700,14/03/18,e-governance,negative,Firstpost
19701,14/03/18,e-governance,negative,Firstpost
19702,14/03/18,e-governance,negative,Firstpost
19703,13/03/18,judiciary_right_to_privacy,positive,Firstpost
19704,13/03/18,data_security,neutral,Firstpost
19705,12/03/18,data_security,negative,Firstpost
19706,09/03/18,data_security,positive,Firstpost
19707,09/03/18,data_security,positive,Firstpost
19708,08/03/18,judiciary_right_to_privacy,negative,Firstpost
19709,07/03/18,e-governance,negative,Firstpost
19710,07/03/18,judiciary_right_to_privacy,neutral,Firstpost
19711,07/03/18,judiciary_right_to_privacy,negative,Firstpost
19712,05/03/18,data_security,neutral,Firstpost
19713,05/03/18,aadhaar_political_debates,positive,Firstpost
19714,04/03/18,data_security,neutral,Firstpost
19715,28/02/18,data_security,positive,Firstpost
19716,27/02/18,e-governance,neutral,Firstpost
19717,26/02/18,aadhaar_based_subsidies,positive,Firstpost
19718,26/02/18,aadhaar_political_debates,negative,Firstpost
19719,25/02/18,aadhaar_based_subsidies,negative,Firstpost
19720,23/02/18,enrolment_process,negative,Firstpost
19721,23/02/18,data_security,neutral,Firstpost
19722,23/02/18,aadhaar_political_debates,negative,Firstpost
19723,23/02/18,judiciary_right_to_privacy,negative,Firstpost
19724,22/02/18,judiciary_right_to_privacy,negative,Firstpost
19725,22/02/18,macroeconomic_policy,positive,Firstpost
19726,21/02/18,e-governance,negative,Firstpost
19727,20/02/18,judiciary_right_to_privacy,neutral,Firstpost
19728,20/02/18,digital_stack,negative,Firstpost
19729,16/02/18,enrolment_process,positive,Firstpost
19730,14/02/18,judiciary_right_to_privacy,negative,Firstpost
19731,13/02/18,judiciary_right_to_privacy,negative,Firstpost
19732,13/02/18,aadhaar_based_schemes,negative,Firstpost
19733,13/02/18,data_security,positive,Firstpost
19734,12/02/18,digital_stack,negative,Firstpost
19735,12/02/18,data_security,neutral,Firstpost
19736,10/02/18,aadhaar_based_subsidies,negative,Firstpost
19737,10/02/18,aadhaar_based_schemes,positive,Firstpost
19738,10/02/18,macroeconomic_policy,negative,Firstpost
19739,09/02/18,aadhaar_political_debates,negative,Firstpost
19740,09/02/18,data_security,negative,Firstpost
19741,08/02/18,data_security,negative,Firstpost
19742,08/02/18,data_security,negative,Firstpost
19743,07/02/18,e-governance,neutral,Firstpost
19744,07/02/18,aadhaar_political_debates,positive,Firstpost
19745,07/02/18,data_security,neutral,Firstpost
19746,06/02/18,aadhaar_political_debates,negative,Firstpost
19747,06/02/18,data_security,negative,Firstpost
19748,06/02/18,e-governance,negative,Firstpost
19749,06/02/18,macroeconomic_policy,negative,Firstpost
19750,04/02/18,aadhaar_based_schemes,negative,Firstpost
19751,02/02/18,judiciary_right_to_privacy,positive,Firstpost
19752,01/02/18,judiciary_right_to_privacy,negative,Firstpost
19753,01/02/18,judiciary_right_to_privacy,neutral,Firstpost
19754,31/01/18,data_security,negative,Firstpost
19755,31/01/18,digital_stack,neutral,Firstpost
19756,30/01/18,data_security,neutral,Firstpost
19757,29/01/18,aadhaar_based_schemes,negative,Firstpost
19758,29/01/18,aadhaar_political_debates,neutral,Firstpost
19759,29/01/18,data_security,neutral,Firstpost
19760,28/01/18,data_security,neutral,Firstpost
19761,28/01/18,aadhaar_political_debates,neutral,Firstpost
19762,27/01/18,macroeconomic_policy,neutral,Firstpost
19763,26/01/18,data_security,neutral,Firstpost
19764,26/01/18,data_security,neutral,Firstpost
19765,25/01/18,macroeconomic_policy,negative,Firstpost
19766,24/01/18,data_security,neutral,Firstpost
19767,23/01/18,aadhaar_political_debates,neutral,Firstpost
19768,23/01/18,data_security,positive,Firstpost
19769,23/01/18,macroeconomic_policy,positive,Firstpost
19770,23/01/18,macroeconomic_policy,neutral,Firstpost
19771,22/01/18,macroeconomic_policy,positive,Firstpost
19772,22/01/18,e-governance,neutral,Firstpost
19773,22/01/18,data_security,negative,Firstpost
19774,19/01/18,data_security,negative,Firstpost
19775,18/01/18,judiciary_right_to_privacy,negative,Firstpost
19776,18/01/18,data_security,neutral,Firstpost
19777,18/01/18,judiciary_right_to_privacy,negative,Firstpost
19778,17/01/18,judiciary_right_to_privacy,neutral,Firstpost
19779,17/01/18,judiciary_right_to_privacy,negative,Firstpost
19780,17/01/18,judiciary_right_to_privacy,positive,Firstpost
19781,17/01/18,judiciary_right_to_privacy,neutral,Firstpost
19782,16/01/18,data_security,neutral,Firstpost
19783,16/01/18,data_security,negative,Firstpost
19784,16/01/18,judiciary_right_to_privacy,negative,Firstpost
19785,15/01/18,e-governance,neutral,Firstpost
19786,15/01/18,data_security,positive,Firstpost
19787,13/01/18,data_security,neutral,Firstpost
19788,12/01/18,data_security,negative,Firstpost
19789,12/01/18,data_security,positive,Firstpost
19790,12/01/18,data_security,neutral,Firstpost
19791,12/01/18,data_security,negative,Firstpost
19792,11/01/18,data_security,negative,Firstpost
19793,11/01/18,data_security,negative,Firstpost
19794,11/01/18,data_security,neutral,Firstpost
19795,10/01/18,data_security,negative,Firstpost
19796,10/01/18,data_security,positive,Firstpost
19797,09/01/18,data_security,positive,Firstpost
19798,09/01/18,aadhaar_political_debates,negative,Firstpost
19799,09/01/18,crime,negative,Firstpost
19800,09/01/18,data_security,negative,Firstpost
19801,09/01/18,data_security,negative,Firstpost
19802,08/01/18,data_security,negative,Firstpost
19803,08/01/18,e-governance,positive,Firstpost
19804,08/01/18,data_security,neutral,Firstpost
19805,08/01/18,data_security,negative,Firstpost
19806,08/01/18,data_security,negative,Firstpost
19807,08/01/18,data_security,negative,Firstpost
19808,08/01/18,crime,negative,Firstpost
19809,08/01/18,data_security,negative,Firstpost
19810,07/01/18,data_security,negative,Firstpost
19811,07/01/18,data_security,negative,Firstpost
19812,07/01/18,data_security,negative,Firstpost
19813,07/01/18,data_security,negative,Firstpost
19814,07/01/18,data_security,negative,Firstpost
19815,06/01/18,aadhaar_based_subsidies,negative,Firstpost
19816,05/01/18,data_security,neutral,Firstpost
19817,05/01/18,digital_stack,negative,Firstpost
19818,04/01/18,data_security,negative,Firstpost
19819,04/01/18,data_security,negative,Firstpost
19820,03/01/18,e-governance,negative,Firstpost
19821,03/01/18,e-governance,neutral,Firstpost
19822,03/01/18,e-governance,neutral,Firstpost
19823,02/01/18,digital_stack,neutral,Firstpost
19824,02/01/18,aadhaar_based_subsidies,neutral,Firstpost
19825,30/12/17,macroeconomic_policy,neutral,Firstpost
19826,28/12/17,data_security,negative,Firstpost
19827,28/12/17,aadhaar_based_schemes,negative,Firstpost
19828,28/12/17,aadhaar_political_debates,neutral,Firstpost
19829,28/12/17,aadhaar_based_schemes,negative,Firstpost
19830,27/12/17,data_security,neutral,Firstpost
19831,27/12/17,e-governance,neutral,Firstpost
19832,27/12/17,enrolment_process,positive,Firstpost
19833,23/12/17,aadhaar_political_debates,positive,Firstpost
19834,22/12/17,e-governance,negative,Firstpost
19835,21/12/17,aadhaar_political_debates,neutral,Firstpost
19836,20/12/17,digital_stack,negative,Firstpost
19837,20/12/17,aadhaar_political_debates,neutral,Firstpost
19838,19/12/17,e-governance,neutral,Firstpost
19839,18/12/17,aadhaar_political_debates,positive,Firstpost
19840,18/12/17,e-governance,neutral,Firstpost
19841,18/12/17,data_security,positive,Firstpost
19842,17/12/17,crime,positive,Firstpost
19843,17/12/17,aadhaar_based_schemes,neutral,Firstpost
19844,16/12/17,e-governance,positive,Firstpost
19845,15/12/17,e-governance,negative,Firstpost
19846,15/12/17,enrolment_process,neutral,Firstpost
19847,15/12/17,judiciary_right_to_privacy,negative,Firstpost
19848,15/12/17,e-governance,neutral,Firstpost
19849,15/12/17,judiciary_right_to_privacy,neutral,Firstpost
19850,15/12/17,e-governance,neutral,Firstpost
19851,15/12/17,e-governance,neutral,Firstpost
19852,14/12/17,aadhaar_based_subsidies,neutral,Firstpost
19853,14/12/17,e-governance,neutral,Firstpost
19854,14/12/17,money_laundering,neutral,Firstpost
19855,14/12/17,e-governance,neutral,Firstpost
19856,13/12/17,e-governance,neutral,Firstpost
19857,13/12/17,e-governance,neutral,Firstpost
19858,13/12/17,money_laundering,neutral,Firstpost
19859,13/12/17,e-governance,neutral,Firstpost
19860,13/12/17,e-governance,negative,Firstpost
19861,12/12/17,digital_stack,neutral,Firstpost
19862,11/12/17,data_security,positive,Firstpost
19863,11/12/17,financial_inclusion,neutral,Firstpost
19864,10/12/17,aadhaar_based_subsidies,positive,Firstpost
19865,10/12/17,aadhaar_political_debates,neutral,Firstpost
19866,09/12/17,aadhaar_political_debates,neutral,Firstpost
19867,08/12/17,digital_stack,negative,Firstpost
19868,08/12/17,e-governance,positive,Firstpost
19869,07/12/17,e-governance,neutral,Firstpost
19870,06/12/17,aadhaar_based_schemes,neutral,Firstpost
19871,05/12/17,aadhaar_based_schemes,neutral,Firstpost
19872,04/12/17,e-governance,neutral,Firstpost
19873,01/12/17,digital_stack,neutral,Firstpost
19874,30/11/17,e-governance,neutral,Firstpost
19875,30/11/17,aadhaar_based_schemes,positive,Firstpost
19876,30/11/17,e-governance,positive,Firstpost
19877,28/11/17,aadhaar_political_debates,negative,Firstpost
19878,28/11/17,e-governance,negative,Firstpost
19879,28/11/17,e-governance,negative,Firstpost
19880,28/11/17,aadhaar_political_debates,neutral,Firstpost
19881,28/11/17,e-governance,negative,Firstpost
19882,28/11/17,aadhaar_based_schemes,neutral,Firstpost
19883,28/11/17,e-governance,negative,Firstpost
19884,25/11/17,aadhaar_based_schemes,neutral,Firstpost
19885,24/11/17,digital_stack,negative,Firstpost
19886,24/11/17,data_security,positive,Firstpost
19887,23/11/17,aadhaar_based_schemes,positive,Firstpost
19888,23/11/17,data_security,negative,Firstpost
19889,23/11/17,digital_stack,neutral,Firstpost
19890,23/11/17,digital_stack,positive,Firstpost
19891,23/11/17,e-governance,positive,Firstpost
19892,23/11/17,money_laundering,positive,Firstpost
19893,22/11/17,e-governance,positive,Firstpost
19894,22/11/17,macroeconomic_policy,neutral,Firstpost
19895,21/11/17,e-governance,positive,Firstpost
19896,20/11/17,data_security,neutral,Firstpost
19897,20/11/17,data_security,negative,Firstpost
19898,20/11/17,data_security,positive,Firstpost
19899,20/11/17,data_security,negative,Firstpost
19900,19/11/17,data_security,positive,Firstpost
19901,17/11/17,data_security,positive,Firstpost
19902,17/11/17,macroeconomic_policy,neutral,Firstpost
19903,17/11/17,macroeconomic_policy,neutral,Firstpost
19904,17/11/17,macroeconomic_policy,neutral,Firstpost
19905,17/11/17,macroeconomic_policy,neutral,Firstpost
19906,17/11/17,macroeconomic_policy,neutral,Firstpost
19907,16/11/17,data_security,neutral,Firstpost
19908,15/11/17,data_security,neutral,Firstpost
19909,15/11/17,data_security,negative,Firstpost
19910,15/11/17,aadhaar_political_debates,positive,Firstpost
19911,14/11/17,data_security,negative,Firstpost
19912,13/11/17,judiciary_right_to_privacy,neutral,Firstpost
19913,13/11/17,digital_stack,positive,Firstpost
19914,09/11/17,e-governance,neutral,Firstpost
19915,04/11/17,aadhaar_political_debates,positive,Firstpost
19916,03/11/17,e-governance,negative,Firstpost
19917,03/11/17,judiciary_right_to_privacy,negative,Firstpost
19918,03/11/17,judiciary_right_to_privacy,positive,Firstpost
19919,03/11/17,e-governance,negative,Firstpost
19920,01/11/17,judiciary_right_to_privacy,negative,Firstpost
19921,31/10/17,aadhaar_political_debates,negative,Firstpost
19922,31/10/17,judiciary_right_to_privacy,negative,Firstpost
19923,30/10/17,judiciary_right_to_privacy,neutral,Firstpost
19924,30/10/17,aadhaar_based_subsidies,negative,Firstpost
19925,30/10/17,judiciary_right_to_privacy,negative,Firstpost
